idx,i,dis_5159,dis_5745,dis_5445,dis_4475,dis_4406,dis_2002,dis_2232,dis_1130,dis_3236,time
597,4011,9.846826217,4.883423497,3.941658493,2.251147088,3.827391053,3.582578196,4.333761434,6.470860842,8.54063135,18_20
598,4020,12.93328799,6.881340065,3.992572775,2.930755632,6.34018828,7.335212109,8.040677055,9.51883399,12.12991585,18_20
599,4022,11.23944711,4.832534053,1.553648856,5.109422997,8.119074478,7.843509404,7.635102418,10.96210624,12.88185978,18_20
600,4023,11.25732389,4.849974252,1.571760603,5.120787273,8.13434762,7.863123898,7.655744962,10.97945197,12.9014607,18_20
601,4026,10.74078224,5.096579383,3.143951667,2.092185573,4.854778783,5.061676907,5.638183234,7.767240543,10.003403,18_20
602,4030,10.1659896,4.874039038,3.519142526,2.106354084,4.256531403,4.199017542,4.843328756,7.02463037,9.156406185,18_20
603,4031,10.18576925,4.890875351,3.524614942,2.089073964,4.253682848,4.21129131,4.861533444,7.02786692,9.166288079,18_20
604,4034,10.7025993,5.630303451,4.262269095,1.401810733,3.594148035,4.095698535,5.116622602,6.522001226,8.899727736,18_20
605,4035,16.23464511,10.27756947,7.3310015,4.781720439,7.698072783,9.770189752,10.96569221,10.89017852,14.03723904,18_20
606,4037,11.63617695,5.256238692,1.984720741,4.707056436,7.830368856,7.793287625,7.760630774,10.75815948,12.8218654,18_20
607,4039,11.61886692,5.249144562,1.989387052,4.593821928,7.718752928,7.700462279,7.691305322,10.65085785,12.7269292,18_20
608,4040,11.61430217,5.246073569,1.988256897,4.578325857,7.702955795,7.686379176,7.680005827,10.6353241,12.71260232,18_20
609,4043,12.19205333,5.780571481,2.510801435,5.382722732,8.580872276,8.601287373,8.528952221,11.54355471,13.63024747,18_20
610,4045,13.9996308,8.117524498,5.343471752,2.83975044,6.124982985,7.733749607,8.775247034,9.3656312,12.26527815,18_20
611,4046,14.00689348,8.140066031,5.381401654,2.801336739,6.075680348,7.706632619,8.763753987,9.31664108,12.22547986,18_20
612,4053,11.41764146,5.519081959,3.04264868,2.371547657,5.509412831,5.951139697,6.498979985,8.530479134,10.87055269,18_20
613,4054,11.38896463,5.489394887,3.017903874,2.384643921,5.511771796,5.936655321,6.476173367,8.52771749,10.85968091,18_20
614,4057,10.77831207,5.028194766,2.930548182,2.293765985,5.119102399,5.28656415,5.786018351,8.031221835,10.24475775,18_20
615,4058,10.76715291,5.013953934,2.916081705,2.308268377,5.128885196,5.287246939,5.780545023,8.038191333,10.24726979,18_20
616,4060,11.4994498,5.092226563,1.813649805,5.133237035,8.20386399,8.020789047,7.860198346,11.08509047,13.05788087,18_20
617,4061,11.09228585,5.292314259,3.03200154,2.228391006,5.221761496,5.552293032,6.102579327,8.195500676,10.48470843,18_20
618,4062,11.09274445,5.29528469,3.038190733,2.221497673,5.214642738,5.547292849,6.099942079,8.188772047,10.47904986,18_20
619,4063,10.41948537,4.691552153,2.757666539,2.503877344,5.130314078,5.07485698,5.473479237,7.958343144,10.06596206,18_20
620,4064,10.41397816,4.681295728,2.743614922,2.517546604,5.143347459,5.081841532,5.474641862,7.9696846,10.07408037,18_20
621,4065,10.97484982,5.114114888,2.803926513,2.453617767,5.403591175,5.619342972,6.081336393,8.346185781,10.5784969,18_20
622,4066,10.99944151,5.118868753,2.773207963,2.495690858,5.460115058,5.67619435,6.127293945,8.405257019,10.63696464,18_20
623,4067,11.564219,5.827810177,3.531204715,1.835574677,5.028997822,5.693534066,6.427228266,8.097190341,10.54285231,18_20
624,4068,11.60546076,5.858339608,3.539484038,1.851126903,5.060562579,5.740031407,6.474511169,8.134124452,10.58673011,18_20
625,4069,11.07837236,5.444342535,3.395934264,1.830264392,4.776352566,5.216568648,5.906392456,7.765102401,10.10874899,18_20
626,4070,11.08346349,5.440652318,3.380372757,1.846802937,4.798421435,5.23584166,5.919736264,7.787378055,10.12961051,18_20
627,4071,9.809344366,4.361367251,3.03430834,2.620625338,4.724926727,4.338703954,4.711210046,7.386579529,9.353129404,18_20
628,4073,10.13840849,4.518038744,2.840926579,2.543680315,4.955836332,4.75519742,5.135558408,7.714240099,9.758258889,18_20
629,4075,9.800751295,4.481179048,3.276830952,2.501694107,4.483622444,4.122180006,4.584940283,7.137832855,9.126802188,18_20
630,4076,9.878307301,4.568522634,3.333035281,2.414179064,4.42618487,4.12935077,4.634986542,7.104783007,9.125163033,18_20
631,4077,10.26630323,4.838074726,3.308796641,2.154316243,4.494004407,4.464122007,5.043765344,7.292112837,9.428854174,18_20
632,4078,10.25830447,4.806820561,3.257454285,2.191406589,4.546192081,4.500723948,5.059157457,7.341709333,9.46997277,18_20
633,4079,10.44403645,4.83961651,3.045706736,2.254892847,4.827606743,4.850102008,5.35754009,7.668910271,9.820646955,18_20
634,4080,10.48309557,4.867052211,3.043905951,2.24270455,4.844564836,4.888782191,5.400780805,7.695361091,9.856727413,18_20
635,4084,10.8810519,4.945939034,2.554003242,2.709625041,5.630471348,5.738094867,6.104714908,8.544331829,10.7204669,18_20
636,4085,10.91261692,4.967750608,2.551414898,2.722403164,5.658564749,5.777414582,6.144114371,8.577639293,10.75884732,18_20
637,4089,14.23543176,8.167528487,5.185361604,3.601133137,6.948172292,8.373279284,9.249618382,10.18436117,13.01254781,18_20
638,4090,14.24471051,8.183958531,5.20890367,3.579677996,6.922468733,8.361082344,9.24679405,10.1592814,12.99356836,18_20
639,4092,15.88657097,9.898393224,6.934526262,4.562469997,7.581719367,9.541063956,10.67629235,10.79491527,13.88793661,18_20
640,4093,15.87115001,9.884577388,6.922623843,4.545408063,7.565531396,9.523977338,10.65953311,10.77900213,13.87128784,18_20
641,4094,13.82570369,8.051475967,5.402061676,2.437351112,5.688473715,7.37411432,8.493123511,8.929648605,11.85448172,18_20
642,4097,11.72523062,5.311349415,2.060297566,5.442405356,8.545903001,8.379820222,8.195865436,11.44034596,13.41721154,18_20
643,4099,12.49275958,6.134268462,2.877254382,4.599286284,7.892271369,8.219521322,8.395437842,10.94048819,13.20784556,18_20
644,4102,15.0212869,8.90505319,5.847065113,4.306757843,7.585390423,9.150476901,10.05913416,10.82667909,13.73294479,18_20
645,4104,14.29168696,8.205852409,5.202581052,3.704975181,7.053691517,8.468325146,9.330687482,10.28972987,13.11452232,18_20
646,4105,14.07946624,8.096085493,5.210744589,3.20377992,6.531319692,8.03012572,8.979838894,9.769548408,12.62579446,18_20
647,4108,13.7820006,7.694011544,4.710692547,3.426504192,6.820914558,8.073102414,8.866571191,10.04227177,12.78458897,18_20
648,4109,11.87941882,6.031418644,3.531626796,2.090523992,5.38221591,6.121720942,6.828941304,8.482917268,10.96453374,18_20
649,4110,11.8802669,6.02326103,3.511738602,2.119771312,5.410688805,6.141923266,6.840832792,8.510168733,10.98800895,18_20
650,4112,13.21021389,7.136285293,4.20112681,3.113891009,6.527238728,7.599130982,8.324734738,9.721601902,12.37216657,18_20
651,4113,12.73201681,6.697354324,3.846987021,2.808403037,6.20891605,7.144295382,7.834094517,9.374110737,11.95493271,18_20
652,4114,12.72619575,6.68732174,3.832131295,2.82410739,6.223734073,7.15136611,7.835488671,9.387686053,11.96485832,18_20
653,4116,11.16179235,4.772033419,1.493991312,4.818269145,7.82050573,7.576014506,7.419893317,10.66931254,12.61365604,18_20
654,4117,12.86394748,6.472848351,3.190604578,5.10036807,8.419304692,8.765941901,8.905220597,11.48189698,13.75716027,18_20
655,4118,10.29610338,5.127722215,3.82758605,1.875052443,3.95590005,4.054364701,4.847530092,6.76192003,8.968751155,18_20
656,4119,10.33941916,5.173970582,3.858996267,1.82837234,3.930696056,4.06784275,4.880648946,6.750071569,8.9736574,18_20
657,4122,12.10742332,5.764607855,2.531074873,4.384824927,7.623179408,7.848679749,7.992753566,10.63532521,12.84858514,18_20
658,4125,10.61924435,4.225395565,0.946464229,4.911337999,7.757416526,7.286773241,7.000065775,10.51003415,12.32273328,18_20
659,4128,12.11671766,5.727844956,2.447428381,4.880760213,8.093910295,8.203365027,8.230797229,11.07784456,13.22156158,18_20
660,4130,11.79151427,5.446419402,2.216712972,4.373978508,7.548493273,7.649468628,7.729428209,10.51837754,12.66360072,18_20
661,4132,11.08544769,4.673681966,1.409831466,5.25072632,8.215295475,7.85351492,7.581447315,11.02505749,12.8911403,18_20
662,4134,10.05473557,4.798841649,3.526296216,2.188418525,4.237568815,4.100406709,4.72501951,6.97019634,9.068119432,18_20
663,4135,10.01030941,4.757595414,3.508402065,2.23136219,4.253021013,4.07995276,4.687545915,6.971450734,9.053241639,18_20
664,4136,9.987213044,4.913357519,3.823449307,2.143855139,3.935835143,3.793318177,4.526534596,6.637368974,8.744514244,18_20
665,4137,9.976221909,4.892411856,3.799579479,2.159847742,3.959748918,3.804767232,4.525351828,6.65824605,8.759249618,18_20
666,4140,6.252341828,2.374859982,4.335598233,5.880071509,6.326090491,3.739394033,2.175711788,7.653700681,8.166997373,18_20
667,4141,6.295443797,2.411399884,4.330809608,5.832016932,6.27330822,3.694499585,2.155667695,7.608410423,8.138409104,18_20
668,4142,6.79530196,3.18835741,4.630432251,5.286044705,5.462584704,2.879982515,1.710026669,6.787866981,7.485884128,18_20
669,4143,6.768333627,3.205265964,4.667137078,5.314200069,5.468967427,2.865706616,1.672377907,6.775386937,7.457344385,18_20
670,4144,7.409248007,4.282685865,5.347860479,4.870988448,4.488006438,1.783913594,1.493782781,5.684086234,6.566075441,18_20
671,4145,7.426658063,4.295387793,5.350079678,4.856400758,4.470154355,1.771843735,1.507059615,5.670637674,6.561268584,18_20
672,4147,7.719320704,4.049290706,4.839878556,4.435368528,4.421828096,2.125271224,2.000236624,5.938408652,7.045974794,18_20
673,4148,7.887637643,3.971861613,4.605821233,4.228600972,4.403614871,2.312527714,2.257076976,6.065493658,7.275170133,18_20
674,4149,7.491915468,4.142954353,5.126537385,4.722666381,4.496952719,1.942363599,1.671275137,5.819115784,6.778041071,18_20
675,4150,7.473407989,4.145284695,5.143023061,4.744509783,4.507629303,1.93628388,1.648235494,5.816633752,6.763806964,18_20
676,4151,8.573233491,3.788929794,3.689547461,3.534687973,4.546626705,3.207161004,3.292413081,6.699574405,8.238144068,18_20
677,4152,8.554868346,3.780537556,3.698367198,3.551819283,4.551018103,3.196083182,3.273358212,6.695343812,8.226197949,18_20
678,4153,7.28581664,3.913972589,5.020444237,4.881318531,4.746474575,2.156074117,1.587052002,6.049195578,6.920365915,18_20
679,4154,7.242394976,3.885481549,5.021093148,4.921299198,4.789168167,2.182156193,1.559283808,6.07900772,6.929003597,18_20
680,4155,7.947269004,4.634316435,5.373943809,4.402511374,3.96400415,1.53622662,1.960618265,5.341501882,6.508570303,18_20
681,4157,8.697792524,4.01977128,3.883168918,3.38796231,4.308170813,3.042471809,3.287084845,6.480201568,8.079911844,18_20
682,4158,8.702775238,4.054834526,3.928510699,3.380052944,4.268009163,2.999978267,3.267791218,6.434377861,8.037735533,18_20
683,4159,13.15704546,10.13373595,9.58937244,4.899617574,1.871329037,4.788028546,7.105943843,2.757068572,6.319848874,18_20
684,4160,13.16598927,10.13592421,9.586653827,4.892194705,1.871463679,4.795990661,7.113611893,2.771991108,6.334706534,18_20
685,4161,12.57584674,9.459080348,8.947908729,4.377946232,1.203538459,4.187120545,6.494577323,2.722562678,6.201956383,18_20
686,4162,12.61552595,9.496456582,8.977927725,4.395066514,1.237279305,4.226998698,6.534619838,2.735696762,6.222034527,18_20
687,4163,13.15592255,10.26498175,9.792386134,5.154033996,2.045489119,4.814311795,7.135885803,2.547084803,6.116507048,18_20
688,4164,12.64468331,9.412952588,8.827933332,4.192771398,1.129250778,4.251339934,6.546157153,2.944790694,6.41277169,18_20
689,4165,12.66527739,9.436430546,8.849842263,4.209706443,1.152688019,4.271993638,6.56750444,2.94433473,6.416829465,18_20
690,4166,12.77811844,9.693948583,9.170001838,4.553662348,1.434914001,4.394764645,6.706846248,2.717664031,6.236939016,18_20
691,4167,12.81052875,9.724847868,9.195310891,4.569433145,1.463454505,4.427420334,6.739615242,2.730235069,6.253691785,18_20
692,4168,13.24113343,9.830594438,9.056441675,4.199548678,1.594171445,4.850318588,7.127970682,3.447534549,6.969895618,18_20
693,4169,13.15169527,9.729973524,8.961857493,4.120497371,1.496153295,4.762270866,7.036367329,3.434543449,6.944454862,18_20
694,4170,13.24612059,9.721756851,8.880038116,3.979332245,1.553584241,4.865630333,7.122492776,3.652175007,7.155675621,18_20
695,4171,13.29208138,9.72328806,8.84867794,3.922006659,1.591426374,4.91693616,7.16570372,3.749123538,7.25033039,18_20
696,4172,13.59379373,10.42933617,9.749344275,4.913387782,2.144579805,5.211127149,7.522340737,3.195087042,6.764253138,18_20
697,4173,13.76727857,10.24120597,9.329266624,4.333879174,2.085814011,5.380442563,7.647730066,3.876727228,7.427846849,18_20
698,4174,12.88024127,9.541727123,8.860920585,4.118133192,1.269166949,4.48809426,6.77099532,3.198219244,6.685197928,18_20
699,4175,12.98100776,9.579041382,8.846964629,4.053739418,1.330961364,4.591692479,6.865861153,3.342567635,6.832616098,18_20
700,4176,13.42479014,10.05329615,9.276846372,4.396679996,1.805878822,5.031699633,7.318355939,3.454532169,6.999744815,18_20
701,4177,13.39331054,10.02318993,9.251745499,4.378345544,1.774393484,5.000263702,7.286663717,3.43860583,6.981471175,18_20
702,4178,13.38783731,10.13157246,9.426271682,4.596596756,1.853121242,4.996259602,7.297216874,3.243328231,6.798751136,18_20
703,4179,13.37478423,10.15367759,9.470069256,4.656347244,1.870841122,4.985110505,7.289669548,3.178947055,6.736931501,18_20
704,4180,13.33668406,9.63837384,8.679126956,3.696609478,1.638358332,4.984901387,7.204808717,4.001962309,7.484406016,18_20
705,4181,13.59408816,10.17174497,9.343388851,4.412991269,1.950993729,5.201920543,7.483489326,3.617539704,7.168915623,18_20
706,4182,13.58628255,10.15940013,9.329389342,4.398744354,1.940653489,5.194329947,7.475079429,3.621638452,7.172013404,18_20
707,4183,13.67407521,10.62017829,9.9920406,5.182181303,2.338587469,5.308342887,7.626566724,3.070685326,6.638884352,18_20
708,4184,13.6964468,10.61497997,9.968731727,5.144483373,2.331054449,5.326415472,7.643412037,3.124506716,6.693277102,18_20
709,4185,13.57512265,10.40550302,9.72496721,4.890636715,2.12086142,5.191694433,7.502389686,3.193441658,6.762154497,18_20
710,4186,13.50860928,10.75674648,10.31303605,5.650375912,2.563448659,5.215798344,7.535112241,2.548513852,6.095241515,18_20
711,4187,13.49429073,10.7488426,10.31030156,5.653078892,2.559460517,5.203228621,7.522334212,2.530949216,6.077834369,18_20
712,4188,13.14948661,10.27358147,9.809894605,5.17888449,2.060613395,4.811465346,7.133125469,2.520767882,6.090416381,18_20
713,4190,13.25554176,10.20655501,9.634851895,4.912568852,1.934663107,4.883928698,7.200934846,2.843416641,6.40879625,18_20
714,4191,13.56377239,10.692928,10.17869746,5.459242181,2.452660051,5.236647695,7.558293656,2.742989191,6.302129021,18_20
715,4192,13.60114794,10.68484921,10.14136207,5.397217835,2.429892239,5.263113563,7.584703031,2.829081921,6.390804867,18_20
716,4193,13.27973497,10.67849394,10.34225691,5.787509897,2.584221984,5.035561455,7.347219394,2.207975876,5.74888143,18_20
717,4197,11.24365233,6.896551614,5.91276321,1.637351599,1.950632282,3.528955671,5.24268699,5.043372734,7.790386658,18_20
718,4198,11.23494351,6.877525212,5.88902852,1.621498673,1.974126446,3.532856906,5.237806465,5.064173228,7.805493923,18_20
719,4199,9.766898935,5.344122464,4.789629596,2.41684378,3.056646311,2.803349753,3.939883473,5.576139048,7.684070412,18_20
720,4200,9.917795056,5.515129908,4.912298995,2.305384626,2.905204568,2.830926118,4.059450456,5.482804938,7.661838171,18_20
721,4201,10.05375987,5.683736256,5.04909364,2.223527535,2.749432659,2.845428858,4.163144616,5.376810355,7.621548345,18_20
722,4204,10.89708358,6.267702602,5.182859239,1.384609538,2.644688313,3.609094732,5.033146585,5.630132357,8.18130394,18_20
723,4205,10.83702641,6.460556745,5.566777606,1.730506703,2.212407448,3.281445546,4.873521592,5.164475152,7.745694668,18_20
724,4207,10.43689646,6.042649535,5.259971399,1.934229171,2.500073979,3.063492629,4.514999541,5.294252893,7.704583375,18_20
725,4208,10.39126155,5.998331539,5.231518514,1.965459841,2.530080825,3.037361167,4.473350383,5.30508345,7.695926811,18_20
726,4209,10.96253945,6.67318969,5.801126005,1.807584193,1.984980577,3.273619574,4.960515235,4.978089214,7.628144358,18_20
727,4211,10.96120322,6.226090803,5.045007296,1.234717958,2.820153754,3.778112452,5.142211506,5.826431566,8.377662216,18_20
728,4212,10.88839773,6.576561691,5.71040014,1.800212817,2.068061269,3.246478063,4.898615935,5.034419705,7.649714531,18_20
729,4213,10.72767372,6.398734208,5.567651626,1.845765945,2.196826827,3.160465035,4.755475153,5.101111232,7.64663056,18_20
730,4214,13.96104635,10.34140518,9.348976326,4.295520495,2.261658824,5.582070277,7.835579316,4.133258274,7.685840055,18_20
731,4215,13.73514732,10.06246737,9.065776826,4.026223866,2.030436635,5.368236808,7.60554365,4.11783369,7.648119246,18_20
732,4216,13.78482875,10.13774492,9.150412216,4.112079216,2.080959113,5.412644282,7.656719062,4.095317908,7.633160128,18_20
733,4217,13.79085002,9.955281554,8.850105382,3.752033116,2.113928622,5.459144321,7.658044165,4.437361119,7.94715527,18_20
734,4220,13.58537803,9.835600948,8.81082903,3.76820591,1.891254014,5.238214432,7.452968089,4.192558237,7.695728938,18_20
735,4221,13.61351164,9.864370677,8.836278406,3.789591389,1.91849922,5.265375661,7.481159752,4.203012579,7.709364236,18_20
736,4228,13.37050035,9.168020252,7.879542518,2.727345934,2.060632491,5.212087211,7.267303844,4.982676466,8.3561986,18_20
737,4230,12.97037007,8.921358976,7.794235912,2.757667468,1.584867912,4.763620224,6.853765134,4.561500174,7.89997222,18_20
738,4233,13.58745178,9.412564325,8.112797564,2.944543223,2.189078163,5.398137383,7.477476275,5.003630214,8.418335826,18_20
739,4234,13.41745278,9.32756748,8.107846712,2.981913987,1.963371741,5.198195974,7.299891267,4.775413588,8.184263412,18_20
740,4235,13.4528587,9.342937654,8.105010428,2.968723738,2.012564358,5.240741971,7.336992254,4.827019446,8.236669709,18_20
741,4236,13.11206719,9.141963983,8.044474527,3.007699342,1.59959862,4.859024673,6.987030407,4.445155612,7.830961074,18_20
742,4237,13.10507341,9.131306629,8.032501743,2.99578275,1.597803209,4.854042017,6.980361357,4.450281735,7.833901095,18_20
743,4238,12.82396732,8.806205797,7.722435619,2.730863154,1.446576218,4.61337169,6.705947143,4.465442082,7.781204892,18_20
744,4239,14.05307574,10.05552903,8.813881712,3.646612152,2.435771269,5.762080902,7.923874929,4.856992894,8.364272565,18_20
